BenchmarkName,State,NextState,Action,CommandLine,Reward
benchmark://poj104-v0/5_1162,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,-loop-sink,opt -irce -mergefunc -ipconstprop -functionattrs -instsimplify -sccp -inject-tli-mappings -mergeicmps -globalopt -coro-split -sancov -loop-versioning-licm -loop-sink -slsr -loop-rotate -instnamer -prune-eh -lower-constant-intrinsics -attributor -loop-reduce -strip-dead-prototypes -dse -lower-guard-intrinsic -flattencfg -newgvn -loop-predication -nary-reassociate -dce -loop-sink input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,1766091.0 1128271.0 0.59 1606786.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 27962.0 116245.0 16667.0 694080.0 4904.0 7246.0 417144.0 328115.0 8803.0 8803.0 328169.0 1223.0 5049.0 131.0 27.0,-called-value-propagation,opt -prune-eh -slp-vectorizer -alignment-from-assumptions -argpromotion -loop-unroll-and-jam -memcpyopt -inline -coro-cleanup -loop-unswitch -globaldce -loop-vectorize -tailcallelim -strip-debug-declare -redundant-dbg-inst-elim -coro-early -lower-constant-intrinsics -break-crit-edges -newgvn -lcssa -sink -mldst-motion -called-value-propagation -ee-instrument -loop-unroll -callsite-splitting -strip-dead-prototypes -sccp -strip-nondebug -called-value-propagation input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1766091.0 1128271.0 0.59 1606786.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 27962.0 116245.0 16667.0 694080.0 4904.0 7246.0 417144.0 328115.0 8803.0 8803.0 328169.0 1223.0 5049.0 131.0 27.0,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,-name-anon-globals,opt -prune-eh -slp-vectorizer -alignment-from-assumptions -argpromotion -loop-unroll-and-jam -memcpyopt -inline -coro-cleanup -loop-unswitch -globaldce -loop-vectorize -tailcallelim -strip-debug-declare -redundant-dbg-inst-elim -coro-early -lower-constant-intrinsics -break-crit-edges -newgvn -lcssa -sink -mldst-motion -called-value-propagation -ee-instrument -loop-unroll -callsite-splitting -strip-dead-prototypes -sccp -strip-nondebug -name-anon-globals input.bc -o output.bc,-0.20537446824653996
benchmark://poj104-v0/5_1162,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,-insert-gcov-profiling,opt -prune-eh -slp-vectorizer -alignment-from-assumptions -argpromotion -loop-unroll-and-jam -memcpyopt -inline -coro-cleanup -loop-unswitch -globaldce -loop-vectorize -tailcallelim -strip-debug-declare -redundant-dbg-inst-elim -coro-early -lower-constant-intrinsics -break-crit-edges -newgvn -lcssa -sink -mldst-motion -called-value-propagation -ee-instrument -loop-unroll -callsite-splitting -strip-dead-prototypes -sccp -strip-nondebug -called-value-propagation -insert-gcov-profiling input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,-simplifycfg,opt -prune-eh -slp-vectorizer -alignment-from-assumptions -argpromotion -loop-unroll-and-jam -memcpyopt -inline -coro-cleanup -loop-unswitch -globaldce -loop-vectorize -tailcallelim -strip-debug-declare -redundant-dbg-inst-elim -coro-early -lower-constant-intrinsics -break-crit-edges -newgvn -lcssa -sink -mldst-motion -called-value-propagation -ee-instrument -loop-unroll -callsite-splitting -strip-dead-prototypes -sccp -strip-nondebug -called-value-propagation -simplifycfg input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2128801.0 1229363.0 0.62 1610298.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 25258.0 91984.0 23244.0 694472.0 13081.0 7755.0 432001.0 328772.0 8900.0 8900.0 328826.0 1256.0 5202.0 129.0 26.0,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,-lower-constant-intrinsics,opt -lower-constant-intrinsics input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,-add-discriminators,opt -add-discriminators input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,-name-anon-globals,opt -lower-constant-intrinsics -name-anon-globals input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,-loop-versioning-licm,opt -lower-constant-intrinsics -loop-versioning-licm input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2206737.0 1256763.0 0.66 2092753.0 0.0 0.0 0.0 0.69 0.0 0.0 0.0 65.0 65.0 25107.0 94639.0 23513.0 919066.0 13184.0 7829.0 480881.0 399695.0 8344.0 8344.0 399749.0 1290.0 5187.0 133.0 31.0,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,-correlated-propagation,opt -loop-interchange -strip-nondebug -loop-guard-widening -guard-widening -newgvn -prune-eh -lower-constant-intrinsics -hotcoldsplit -callsite-splitting -loop-unroll -correlated-propagation input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,-pgo-memop-opt,opt -loop-interchange -strip-nondebug -loop-guard-widening -guard-widening -newgvn -prune-eh -lower-constant-intrinsics -hotcoldsplit -callsite-splitting -loop-unroll -pgo-memop-opt input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,-flattencfg,opt -loop-interchange -strip-nondebug -loop-guard-widening -guard-widening -newgvn -prune-eh -lower-constant-intrinsics -hotcoldsplit -callsite-splitting -loop-unroll -correlated-propagation -flattencfg input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,-early-cse-memssa,opt -loop-interchange -strip-nondebug -loop-guard-widening -guard-widening -newgvn -prune-eh -lower-constant-intrinsics -hotcoldsplit -callsite-splitting -loop-unroll -correlated-propagation -early-cse-memssa input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,2278355.0 1202652.0 0.66 2089963.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 28605.0 124083.0 17244.0 918318.0 5523.0 7810.0 465867.0 402258.0 9710.0 9710.0 402312.0 1214.0 5320.0 135.0 28.0,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,-callsite-splitting,opt -loop-unroll -mldst-motion -partial-inliner -loop-data-prefetch -strip-debug-declare -guard-widening -nary-reassociate -insert-gcov-profiling -loop-load-elim -speculative-execution -die -alignment-from-assumptions -callsite-splitting input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,-scalarizer,opt -loop-unroll -mldst-motion -partial-inliner -loop-data-prefetch -strip-debug-declare -guard-widening -nary-reassociate -insert-gcov-profiling -loop-load-elim -speculative-execution -die -alignment-from-assumptions -scalarizer input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,-libcalls-shrinkwrap,opt -loop-unroll -mldst-motion -partial-inliner -loop-data-prefetch -strip-debug-declare -guard-widening -nary-reassociate -insert-gcov-profiling -loop-load-elim -speculative-execution -die -alignment-from-assumptions -callsite-splitting -libcalls-shrinkwrap input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,-loop-guard-widening,opt -loop-unroll -mldst-motion -partial-inliner -loop-data-prefetch -strip-debug-declare -guard-widening -nary-reassociate -insert-gcov-profiling -loop-load-elim -speculative-execution -die -alignment-from-assumptions -callsite-splitting -loop-guard-widening input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116329545.0 35688451.0 35.14 351487530.0 0.0 0.0 1.0 35.42 0.0 0.0 0.0 70.0 70.0 41879.0 245126.0 86213.0 168226686.0 63796.0 9314.0 537604.0 67248252.0 31034.0 31034.0 67248414.0 1575.0 6336.0 142.0 54.0,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,-loop-guard-widening,opt -libcalls-shrinkwrap -mergereturn -always-inline -mergefunc -speculative-execution -loop-guard-widening -loop-predication -slsr -instsimplify -loop-load-elim -lower-widenable-condition -loop-reduce -infer-address-spaces -sink -die -aggressive-instcombine -callsite-splitting -ipconstprop -indvars -loop-vectorize -lowerinvoke -name-anon-globals -break-crit-edges -lower-matrix-intrinsics -flattencfg -simple-loop-unswitch -loop-versioning-licm -reg2mem -loop-guard-widening input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,-add-discriminators,opt -libcalls-shrinkwrap -mergereturn -always-inline -mergefunc -speculative-execution -loop-guard-widening -loop-predication -slsr -instsimplify -loop-load-elim -lower-widenable-condition -loop-reduce -infer-address-spaces -sink -die -aggressive-instcombine -callsite-splitting -ipconstprop -indvars -loop-vectorize -lowerinvoke -name-anon-globals -break-crit-edges -lower-matrix-intrinsics -flattencfg -simple-loop-unswitch -loop-versioning-licm -reg2mem -add-discriminators input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,-elim-avail-extern,opt -libcalls-shrinkwrap -mergereturn -always-inline -mergefunc -speculative-execution -loop-guard-widening -loop-predication -slsr -instsimplify -loop-load-elim -lower-widenable-condition -loop-reduce -infer-address-spaces -sink -die -aggressive-instcombine -callsite-splitting -ipconstprop -indvars -loop-vectorize -lowerinvoke -name-anon-globals -break-crit-edges -lower-matrix-intrinsics -flattencfg -simple-loop-unswitch -loop-versioning-licm -reg2mem -loop-guard-widening -elim-avail-extern input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,-mem2reg,opt -libcalls-shrinkwrap -mergereturn -always-inline -mergefunc -speculative-execution -loop-guard-widening -loop-predication -slsr -instsimplify -loop-load-elim -lower-widenable-condition -loop-reduce -infer-address-spaces -sink -die -aggressive-instcombine -callsite-splitting -ipconstprop -indvars -loop-vectorize -lowerinvoke -name-anon-globals -break-crit-edges -lower-matrix-intrinsics -flattencfg -simple-loop-unswitch -loop-versioning-licm -reg2mem -loop-guard-widening -mem2reg input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,116915682.0 35803432.0 35.21 351485138.0 0.0 0.0 1.0 34.93 0.0 0.0 0.0 70.0 70.0 36306.0 206344.0 88318.0 168234112.0 64516.0 8878.0 511509.0 67247924.0 31301.0 31302.0 67248032.0 1237.0 5953.0 129.0 45.0,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,-inline,opt -div-rem-pairs -strip -nary-reassociate -mldst-motion -post-inline-ee-instrument -rewrite-statepoints-for-gc -sccp -loop-simplifycfg -loop-vectorize -instcombine -alignment-from-assumptions -loop-predication -float2int -strip-nondebug -loop-load-elim -strip-debug-declare -loop-instsimplify -partially-inline-libcalls -loop-idiom -constmerge -globalopt -bdce -lower-widenable-condition -consthoist -inferattrs -lower-expect -inline input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,-loop-deletion,opt -div-rem-pairs -strip -nary-reassociate -mldst-motion -post-inline-ee-instrument -rewrite-statepoints-for-gc -sccp -loop-simplifycfg -loop-vectorize -instcombine -alignment-from-assumptions -loop-predication -float2int -strip-nondebug -loop-load-elim -strip-debug-declare -loop-instsimplify -partially-inline-libcalls -loop-idiom -constmerge -globalopt -bdce -lower-widenable-condition -consthoist -inferattrs -lower-expect -loop-deletion input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,-always-inline,opt -div-rem-pairs -strip -nary-reassociate -mldst-motion -post-inline-ee-instrument -rewrite-statepoints-for-gc -sccp -loop-simplifycfg -loop-vectorize -instcombine -alignment-from-assumptions -loop-predication -float2int -strip-nondebug -loop-load-elim -strip-debug-declare -loop-instsimplify -partially-inline-libcalls -loop-idiom -constmerge -globalopt -bdce -lower-widenable-condition -consthoist -inferattrs -lower-expect -inline -always-inline input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,-flattencfg,opt -div-rem-pairs -strip -nary-reassociate -mldst-motion -post-inline-ee-instrument -rewrite-statepoints-for-gc -sccp -loop-simplifycfg -loop-vectorize -instcombine -alignment-from-assumptions -loop-predication -float2int -strip-nondebug -loop-load-elim -strip-debug-declare -loop-instsimplify -partially-inline-libcalls -loop-idiom -constmerge -globalopt -bdce -lower-widenable-condition -consthoist -inferattrs -lower-expect -inline -flattencfg input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,2151946.0 1347884.0 0.69 1595740.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 60.0 60.0 25956.0 95216.0 16627.0 687968.0 5078.0 7393.0 409108.0 326272.0 8742.0 8742.0 326326.0 1213.0 5414.0 115.0 23.0,1996776.0 1211182.0 0.63 1594830.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 60.0 60.0 24622.0 98793.0 17431.0 688485.0 5294.0 7199.0 413702.0 326044.0 8724.0 8724.0 326098.0 1251.0 4969.0 116.0 16.0,-strip,opt -guard-widening -forceattrs -inferattrs -called-value-propagation -instcombine -reassociate -loop-simplify -dce -loop-idiom -barrier -globalopt -sroa -loop-reroll -loop-versioning -float2int -elim-avail-extern -constmerge -loweratomic -attributor -loop-reduce -scalarizer -libcalls-shrinkwrap -alignment-from-assumptions -lower-constant-intrinsics -loop-unswitch -simplifycfg -rewrite-statepoints-for-gc -strip input.bc -o output.bc,0.0069545843362708625
benchmark://poj104-v0/49_1387,1996776.0 1211182.0 0.63 1594830.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 60.0 60.0 24622.0 98793.0 17431.0 688485.0 5294.0 7199.0 413702.0 326044.0 8724.0 8724.0 326098.0 1251.0 4969.0 116.0 16.0,1996776.0 1211182.0 0.63 1594830.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 60.0 60.0 24622.0 98793.0 17431.0 688485.0 5294.0 7199.0 413702.0 326044.0 8724.0 8724.0 326098.0 1251.0 4969.0 116.0 16.0,-hotcoldsplit,opt -guard-widening -forceattrs -inferattrs -called-value-propagation -instcombine -reassociate -loop-simplify -dce -loop-idiom -barrier -globalopt -sroa -loop-reroll -loop-versioning -float2int -elim-avail-extern -constmerge -loweratomic -attributor -loop-reduce -scalarizer -libcalls-shrinkwrap -alignment-from-assumptions -lower-constant-intrinsics -loop-unswitch -simplifycfg -rewrite-statepoints-for-gc -hotcoldsplit input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1996776.0 1211182.0 0.63 1594830.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 60.0 60.0 24622.0 98793.0 17431.0 688485.0 5294.0 7199.0 413702.0 326044.0 8724.0 8724.0 326098.0 1251.0 4969.0 116.0 16.0,2055347.0 1465665.0 0.66 1602119.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 60.0 60.0 25065.0 96663.0 15732.0 684750.0 3807.0 7305.0 414902.0 325665.0 7065.0 7065.0 325719.0 1184.0 5025.0 116.0 12.0,-simple-loop-unswitch,opt -guard-widening -forceattrs -inferattrs -called-value-propagation -instcombine -reassociate -loop-simplify -dce -loop-idiom -barrier -globalopt -sroa -loop-reroll -loop-versioning -float2int -elim-avail-extern -constmerge -loweratomic -attributor -loop-reduce -scalarizer -libcalls-shrinkwrap -alignment-from-assumptions -lower-constant-intrinsics -loop-unswitch -simplifycfg -rewrite-statepoints-for-gc -strip -simple-loop-unswitch input.bc -o output.bc,-0.029332784448531032
benchmark://poj104-v0/49_1387,2055347.0 1465665.0 0.66 1602119.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 60.0 60.0 25065.0 96663.0 15732.0 684750.0 3807.0 7305.0 414902.0 325665.0 7065.0 7065.0 325719.0 1184.0 5025.0 116.0 12.0,2055347.0 1465665.0 0.66 1602119.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 60.0 60.0 25065.0 96663.0 15732.0 684750.0 3807.0 7305.0 414902.0 325665.0 7065.0 7065.0 325719.0 1184.0 5025.0 116.0 12.0,-partially-inline-libcalls,opt -guard-widening -forceattrs -inferattrs -called-value-propagation -instcombine -reassociate -loop-simplify -dce -loop-idiom -barrier -globalopt -sroa -loop-reroll -loop-versioning -float2int -elim-avail-extern -constmerge -loweratomic -attributor -loop-reduce -scalarizer -libcalls-shrinkwrap -alignment-from-assumptions -lower-constant-intrinsics -loop-unswitch -simplifycfg -rewrite-statepoints-for-gc -strip -partially-inline-libcalls input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,2055347.0 1465665.0 0.66 1602119.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 60.0 60.0 25065.0 96663.0 15732.0 684750.0 3807.0 7305.0 414902.0 325665.0 7065.0 7065.0 325719.0 1184.0 5025.0 116.0 12.0,2232775.0 1223953.0 0.63 1602802.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 25066.0 96386.0 19211.0 692030.0 3758.0 7456.0 411427.0 328475.0 8817.0 8817.0 328529.0 1143.0 4984.0 117.0 11.0,-partial-inliner,opt -loop-unroll -alignment-from-assumptions -nary-reassociate -rewrite-statepoints-for-gc -jump-threading -loop-instsimplify -lower-matrix-intrinsics -name-anon-globals -inferattrs -ee-instrument -pgo-memop-opt -coro-cleanup -functionattrs -argpromotion -instsimplify -simplifycfg -mergeicmps -mergereturn -float2int -canonicalize-aliases -mldst-motion -coro-early -licm -reg2mem -globaldce -consthoist -callsite-splitting -loop-distribute -partial-inliner input.bc -o output.bc,0.0
