BenchmarkName,State,NextState,Action,CommandLine,Reward
benchmark://poj104-v0/5_1162,2255309.0 1194682.0 0.64 1610349.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 61.0 61.0 25923.0 111471.0 22997.0 690081.0 13082.0 7859.0 430963.0 328830.0 9033.0 9033.0 328884.0 1176.0 4999.0 131.0 29.0,2059191.0 1311834.0 0.62 1607708.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 28491.0 122500.0 17412.0 696686.0 6071.0 8056.0 429618.0 328440.0 8788.0 8788.0 328494.0 1011.0 4989.0 131.0 21.0,-partial-inliner,opt -elim-avail-extern -simplifycfg -loop-predication -dce -redundant-dbg-inst-elim -lower-expect -deadargelim -loop-simplifycfg -rpo-functionattrs -constprop -slsr -coro-elide -mergereturn -simple-loop-unswitch -tailcallelim -loop-vectorize -sancov -coro-cleanup -alignment-from-assumptions -lower-guard-intrinsic -early-cse -loop-data-prefetch -reg2mem -partial-inliner input.bc -o output.bc,0.08695837244475148
benchmark://poj104-v0/5_1162,2059191.0 1311834.0 0.62 1607708.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 28491.0 122500.0 17412.0 696686.0 6071.0 8056.0 429618.0 328440.0 8788.0 8788.0 328494.0 1011.0 4989.0 131.0 21.0,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,-gvn-hoist,opt -slp-vectorizer -loop-versioning-licm -dse -loop-fusion -elim-avail-extern -float2int -tailcallelim -mergereturn -gvn -always-inline -rewrite-statepoints-for-gc -loop-data-prefetch -canonicalize-aliases -mem2reg -licm -called-value-propagation -loop-instsimplify -coro-split -forceattrs -scalarizer -jump-threading -aggressive-instcombine -loop-sink -loop-unswitch -gvn-hoist input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,-attributor,opt -slp-vectorizer -loop-versioning-licm -dse -loop-fusion -elim-avail-extern -float2int -tailcallelim -mergereturn -gvn -always-inline -rewrite-statepoints-for-gc -loop-data-prefetch -canonicalize-aliases -mem2reg -licm -called-value-propagation -loop-instsimplify -coro-split -forceattrs -scalarizer -jump-threading -aggressive-instcombine -loop-sink -loop-unswitch -attributor input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,-partially-inline-libcalls,opt -slp-vectorizer -loop-versioning-licm -dse -loop-fusion -elim-avail-extern -float2int -tailcallelim -mergereturn -gvn -always-inline -rewrite-statepoints-for-gc -loop-data-prefetch -canonicalize-aliases -mem2reg -licm -called-value-propagation -loop-instsimplify -coro-split -forceattrs -scalarizer -jump-threading -aggressive-instcombine -loop-sink -loop-unswitch -gvn-hoist -partially-inline-libcalls input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,-separate-const-offset-from-gep,opt -slp-vectorizer -loop-versioning-licm -dse -loop-fusion -elim-avail-extern -float2int -tailcallelim -mergereturn -gvn -always-inline -rewrite-statepoints-for-gc -loop-data-prefetch -canonicalize-aliases -mem2reg -licm -called-value-propagation -loop-instsimplify -coro-split -forceattrs -scalarizer -jump-threading -aggressive-instcombine -loop-sink -loop-unswitch -gvn-hoist -separate-const-offset-from-gep input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,1717846.0 1243693.0 0.6 1609921.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 61.0 61.0 26130.0 102260.0 16847.0 689359.0 5876.0 7528.0 425408.0 327793.0 7696.0 7696.0 327847.0 1157.0 6401.0 135.0 92.0,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,-post-inline-ee-instrument,opt -coro-cleanup -loop-instsimplify -irce -lower-matrix-intrinsics -speculative-execution -post-inline-ee-instrument input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,-loop-guard-widening,opt -coro-cleanup -loop-instsimplify -irce -lower-matrix-intrinsics -speculative-execution -loop-guard-widening input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,-aggressive-instcombine,opt -coro-cleanup -loop-instsimplify -irce -lower-matrix-intrinsics -speculative-execution -post-inline-ee-instrument -aggressive-instcombine input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,-mergeicmps,opt -coro-cleanup -loop-instsimplify -irce -lower-matrix-intrinsics -speculative-execution -post-inline-ee-instrument -mergeicmps input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,2183887.0 1242593.0 0.66 2093938.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 65.0 65.0 27507.0 102313.0 24204.0 920075.0 13668.0 8269.0 477394.0 399194.0 9096.0 9096.0 399248.0 1284.0 5378.0 132.0 22.0,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,-lowerinvoke,opt -forceattrs -loop-sink -lowerinvoke input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,-lower-constant-intrinsics,opt -forceattrs -loop-sink -lower-constant-intrinsics input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,-coro-cleanup,opt -forceattrs -loop-sink -lowerinvoke -coro-cleanup input.bc -o output.bc,0.0
benchmark://poj104-v0/29_1250,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,-flattencfg,opt -forceattrs -loop-sink -lowerinvoke -flattencfg input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,1923711.0 1498726.0 0.78 2093882.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 65.0 65.0 29171.0 124115.0 18146.0 917455.0 6828.0 7765.0 477594.0 399609.0 9715.0 9715.0 399663.0 1210.0 5246.0 131.0 21.0,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,-rpo-functionattrs,opt -inject-tli-mappings -add-discriminators -dce -globalopt -attributor -instnamer -die -called-value-propagation -pgo-memop-opt -loop-distribute -constmerge -cross-dso-cfi -loop-vectorize -loop-fusion -sccp -slp-vectorizer -forceattrs -rpo-functionattrs input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,-instcombine,opt -inject-tli-mappings -add-discriminators -dce -globalopt -attributor -instnamer -die -called-value-propagation -pgo-memop-opt -loop-distribute -constmerge -cross-dso-cfi -loop-vectorize -loop-fusion -sccp -slp-vectorizer -forceattrs -instcombine input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,-tailcallelim,opt -inject-tli-mappings -add-discriminators -dce -globalopt -attributor -instnamer -die -called-value-propagation -pgo-memop-opt -loop-distribute -constmerge -cross-dso-cfi -loop-vectorize -loop-fusion -sccp -slp-vectorizer -forceattrs -rpo-functionattrs -tailcallelim input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,-loop-unswitch,opt -inject-tli-mappings -add-discriminators -dce -globalopt -attributor -instnamer -die -called-value-propagation -pgo-memop-opt -loop-distribute -constmerge -cross-dso-cfi -loop-vectorize -loop-fusion -sccp -slp-vectorizer -forceattrs -rpo-functionattrs -loop-unswitch input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116232038.0 36044515.0 35.46 351486037.0 0.0 0.0 1.0 35.31 0.0 0.0 0.0 70.0 70.0 31493.0 193365.0 99464.0 168237625.0 78247.0 9165.0 559021.0 67246455.0 29861.0 29861.0 67246563.0 1369.0 5981.0 124.0 36.0,116648401.0 36727312.0 36.15 351493905.0 0.0 0.0 2.0 35.66 0.0 0.0 0.0 70.0 70.0 39719.0 241154.0 88504.0 168246375.0 65697.0 9271.0 521161.0 67247041.0 30502.0 30502.0 67247149.0 1546.0 6432.0 139.0 70.0,-nary-reassociate,opt -reg2mem -loop-deletion -strip-dead-prototypes -loop-unroll-and-jam -speculative-execution -alignment-from-assumptions -newgvn -aggressive-instcombine -lower-matrix-intrinsics -mldst-motion -nary-reassociate input.bc -o output.bc,0.0
benchmark://poj104-v0/6_1934,116648401.0 36727312.0 36.15 351493905.0 0.0 0.0 2.0 35.66 0.0 0.0 0.0 70.0 70.0 39719.0 241154.0 88504.0 168246375.0 65697.0 9271.0 521161.0 67247041.0 30502.0 30502.0 67247149.0 1546.0 6432.0 139.0 70.0,116479835.0 35611430.0 34.96 351488439.0 0.0 0.0 1.0 35.27 0.0 0.0 0.0 70.0 70.0 33700.0 227769.0 96984.0 168241725.0 76897.0 8967.0 1999897.0 67246445.0 31381.0 31381.0 67246553.0 1240.0 6011.0 128.0 40.0,-globalopt,opt -reg2mem -loop-deletion -strip-dead-prototypes -loop-unroll-and-jam -speculative-execution -alignment-from-assumptions -newgvn -aggressive-instcombine -lower-matrix-intrinsics -mldst-motion -globalopt input.bc -o output.bc,0.001445077674060873
benchmark://poj104-v0/6_1934,116479835.0 35611430.0 34.96 351488439.0 0.0 0.0 1.0 35.27 0.0 0.0 0.0 70.0 70.0 33700.0 227769.0 96984.0 168241725.0 76897.0 8967.0 1999897.0 67246445.0 31381.0 31381.0 67246553.0 1240.0 6011.0 128.0 40.0,118766712.0 36307468.0 35.57 351481719.0 0.0 0.0 1.0 35.5 0.0 0.0 0.0 70.0 70.0 39212.0 230292.0 86818.0 168203890.0 64983.0 8888.0 519869.0 67249033.0 31356.0 31356.0 67249141.0 1258.0 5691.0 126.0 29.0,-ipsccp,opt -reg2mem -loop-deletion -strip-dead-prototypes -loop-unroll-and-jam -speculative-execution -alignment-from-assumptions -newgvn -aggressive-instcombine -lower-matrix-intrinsics -mldst-motion -globalopt -ipsccp input.bc -o output.bc,-0.019633243814261927
benchmark://poj104-v0/6_1934,118766712.0 36307468.0 35.57 351481719.0 0.0 0.0 1.0 35.5 0.0 0.0 0.0 70.0 70.0 39212.0 230292.0 86818.0 168203890.0 64983.0 8888.0 519869.0 67249033.0 31356.0 31356.0 67249141.0 1258.0 5691.0 126.0 29.0,118766712.0 36307468.0 35.57 351481719.0 0.0 0.0 1.0 35.5 0.0 0.0 0.0 70.0 70.0 39212.0 230292.0 86818.0 168203890.0 64983.0 8888.0 519869.0 67249033.0 31356.0 31356.0 67249141.0 1258.0 5691.0 126.0 29.0,-lower-constant-intrinsics,opt -reg2mem -loop-deletion -strip-dead-prototypes -loop-unroll-and-jam -speculative-execution -alignment-from-assumptions -newgvn -aggressive-instcombine -lower-matrix-intrinsics -mldst-motion -globalopt -lower-constant-intrinsics input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,118766712.0 36307468.0 35.57 351481719.0 0.0 0.0 1.0 35.5 0.0 0.0 0.0 70.0 70.0 39212.0 230292.0 86818.0 168203890.0 64983.0 8888.0 519869.0 67249033.0 31356.0 31356.0 67249141.0 1258.0 5691.0 126.0 29.0,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,-mergeicmps,opt -loop-load-elim -loop-sink -functionattrs -forceattrs -consthoist -lower-guard-intrinsic -loop-distribute -guard-widening -irce -loop-fusion -loop-versioning-licm -sccp -coro-elide -dse -canonicalize-aliases -called-value-propagation -strip -lower-constant-intrinsics -gvn-hoist -inline -ee-instrument -scalarizer -loop-deletion -lower-widenable-condition -mergeicmps input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,-speculative-execution,opt -loop-load-elim -loop-sink -functionattrs -forceattrs -consthoist -lower-guard-intrinsic -loop-distribute -guard-widening -irce -loop-fusion -loop-versioning-licm -sccp -coro-elide -dse -canonicalize-aliases -called-value-propagation -strip -lower-constant-intrinsics -gvn-hoist -inline -ee-instrument -scalarizer -loop-deletion -lower-widenable-condition -speculative-execution input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,-inline,opt -loop-load-elim -loop-sink -functionattrs -forceattrs -consthoist -lower-guard-intrinsic -loop-distribute -guard-widening -irce -loop-fusion -loop-versioning-licm -sccp -coro-elide -dse -canonicalize-aliases -called-value-propagation -strip -lower-constant-intrinsics -gvn-hoist -inline -ee-instrument -scalarizer -loop-deletion -lower-widenable-condition -mergeicmps -inline input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1744392.0 1126212.0 0.53 1593772.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 60.0 60.0 25224.0 93833.0 23135.0 684200.0 13296.0 7359.0 420128.0 326328.0 8701.0 8701.0 326382.0 1073.0 5174.0 118.0 25.0,1789091.0 1003631.0 0.48 1595274.0 0.0 0.0 0.0 0.66 0.0 0.0 0.0 60.0 60.0 26280.0 99578.0 17879.0 687361.0 5466.0 7110.0 423402.0 325348.0 8810.0 8810.0 325402.0 1095.0 5272.0 113.0 11.0,-globalopt,opt -loop-load-elim -loop-sink -functionattrs -forceattrs -consthoist -lower-guard-intrinsic -loop-distribute -guard-widening -irce -loop-fusion -loop-versioning-licm -sccp -coro-elide -dse -canonicalize-aliases -called-value-propagation -strip -lower-constant-intrinsics -gvn-hoist -inline -ee-instrument -scalarizer -loop-deletion -lower-widenable-condition -mergeicmps -globalopt input.bc -o output.bc,-0.02562440093740398
benchmark://poj104-v0/49_1387,1789091.0 1003631.0 0.48 1595274.0 0.0 0.0 0.0 0.66 0.0 0.0 0.0 60.0 60.0 26280.0 99578.0 17879.0 687361.0 5466.0 7110.0 423402.0 325348.0 8810.0 8810.0 325402.0 1095.0 5272.0 113.0 11.0,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,-sccp,opt -correlated-propagation -indvars -nary-reassociate -loop-instsimplify -loop-unroll-and-jam -coro-elide -loweratomic -loop-interchange -libcalls-shrinkwrap -memcpyopt -div-rem-pairs -break-crit-edges -strip-debug-declare -loop-data-prefetch -dce -elim-avail-extern -prune-eh -instnamer -argpromotion -loop-reroll -die -coro-early -loop-deletion -constprop -inline -loop-fusion -rpo-functionattrs -lcssa -loop-simplifycfg -sccp input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,-infer-address-spaces,opt -correlated-propagation -indvars -nary-reassociate -loop-instsimplify -loop-unroll-and-jam -coro-elide -loweratomic -loop-interchange -libcalls-shrinkwrap -memcpyopt -div-rem-pairs -break-crit-edges -strip-debug-declare -loop-data-prefetch -dce -elim-avail-extern -prune-eh -instnamer -argpromotion -loop-reroll -die -coro-early -loop-deletion -constprop -inline -loop-fusion -rpo-functionattrs -lcssa -loop-simplifycfg -infer-address-spaces input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,-pgo-memop-opt,opt -correlated-propagation -indvars -nary-reassociate -loop-instsimplify -loop-unroll-and-jam -coro-elide -loweratomic -loop-interchange -libcalls-shrinkwrap -memcpyopt -div-rem-pairs -break-crit-edges -strip-debug-declare -loop-data-prefetch -dce -elim-avail-extern -prune-eh -instnamer -argpromotion -loop-reroll -die -coro-early -loop-deletion -constprop -inline -loop-fusion -rpo-functionattrs -lcssa -loop-simplifycfg -sccp -pgo-memop-opt input.bc -o output.bc,0.0
benchmark://poj104-v0/49_1387,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,-sink,opt -correlated-propagation -indvars -nary-reassociate -loop-instsimplify -loop-unroll-and-jam -coro-elide -loweratomic -loop-interchange -libcalls-shrinkwrap -memcpyopt -div-rem-pairs -break-crit-edges -strip-debug-declare -loop-data-prefetch -dce -elim-avail-extern -prune-eh -instnamer -argpromotion -loop-reroll -die -coro-early -loop-deletion -constprop -inline -loop-fusion -rpo-functionattrs -lcssa -loop-simplifycfg -sccp -sink input.bc -o output.bc,0.0
benchmark://poj104-v0/22_958,1811701.0 819719.0 0.5 1597895.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 60.0 60.0 26510.0 116045.0 23761.0 687997.0 13378.0 7521.0 425714.0 325850.0 8741.0 8741.0 325904.0 1179.0 4969.0 113.0 21.0,1765648.0 1491846.0 0.71 1604782.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 25513.0 93431.0 16731.0 691007.0 5210.0 7340.0 422528.0 328949.0 7774.0 7774.0 329003.0 1179.0 5108.0 119.0 16.0,-instnamer,opt -mergereturn -coro-cleanup -partial-inliner -hotcoldsplit -loop-unroll -loop-reduce -mergeicmps -nary-reassociate -constprop -speculative-execution -instcombine -tailcallelim -loweratomic -lowerswitch -irce -alignment-from-assumptions -loop-interchange -slp-vectorizer -mldst-motion -separate-const-offset-from-gep -callsite-splitting -ipconstprop -instnamer input.bc -o output.bc,0.049980145684403544
benchmark://poj104-v0/22_958,1765648.0 1491846.0 0.71 1604782.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 25513.0 93431.0 16731.0 691007.0 5210.0 7340.0 422528.0 328949.0 7774.0 7774.0 329003.0 1179.0 5108.0 119.0 16.0,1765648.0 1491846.0 0.71 1604782.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 25513.0 93431.0 16731.0 691007.0 5210.0 7340.0 422528.0 328949.0 7774.0 7774.0 329003.0 1179.0 5108.0 119.0 16.0,-consthoist,opt -mergereturn -coro-cleanup -partial-inliner -hotcoldsplit -loop-unroll -loop-reduce -mergeicmps -nary-reassociate -constprop -speculative-execution -instcombine -tailcallelim -loweratomic -lowerswitch -irce -alignment-from-assumptions -loop-interchange -slp-vectorizer -mldst-motion -separate-const-offset-from-gep -callsite-splitting -ipconstprop -consthoist input.bc -o output.bc,0.0
