BenchmarkName, PrevState, State, Action, PrevActions, Reward
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-strip-nondebug,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug input.bc -o output.bc,0.29686314715117856
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-loop-instsimplify,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-sroa,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-die,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-loop-interchange,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-barrier,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,1835280.0 1188011.0 0.56 1746181.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 25977.0 119241.0 17250.0 765283.0 4966.0 7315.0 442955.0 359811.0 9344.0 9344.0 359865.0 1050.0 4946.0 122.0 21.0,-instcombine,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-break-crit-edges,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges input.bc -o output.bc,0.08066834488470424
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-sink,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-pgo-memop-opt,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-flattencfg,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-newgvn,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-coro-elide,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn -coro-elide input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-simplifycfg,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn -coro-elide -simplifycfg input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-loop-unswitch,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn -coro-elide -simplifycfg -loop-unswitch input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-loop-guard-widening,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn -coro-elide -simplifycfg -loop-unswitch -loop-guard-widening input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,1687231.0 1051981.0 0.55 1751683.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 24075.0 100285.0 18079.0 763584.0 6158.0 7409.0 447850.0 359977.0 9342.0 9342.0 360031.0 987.0 5010.0 125.0 26.0,-globalsplit,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop -instsimplify -argpromotion -loop-versioning -loop-reduce -lowerinvoke -slsr -bdce -insert-gcov-profiling -guard-widening -sccp -scalarizer -ipsccp -mergereturn -partially-inline-libcalls -instnamer -loop-rotate -float2int -strip-nondebug -loop-instsimplify -sroa -die -loop-interchange -barrier -instcombine -break-crit-edges -sink -pgo-memop-opt -flattencfg -newgvn -coro-elide -simplifycfg -loop-unswitch -loop-guard-widening -globalsplit input.bc -o output.bc,0.0
